season,team,g,opp_fg,opp_fga,opp_fg3,opp_fg3a,opp_ft,opp_fta,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts
2015,"Brooklyn Nets",82,3150,6913,696,1944,1278,1748,937,2699,3636,1944,643,372,1137,1641,8274
2015,"Toronto Raptors",82,3116,6787,633,1828,1410,1923,922,2559,3481,1870,567,413,1182,1668,8275
2015,"Philadelphia 76ers",82,3045,6785,658,1879,1530,2023,940,2853,3793,1942,779,454,1374,1657,8278
2015,"Boston Celtics",82,3125,6943,607,1804,1442,1909,893,2772,3665,1798,583,431,1239,1545,8299
2015,"New York Knicks",82,3031,6592,694,1825,1543,2032,898,2669,3567,1783,659,353,1153,1564,8299
2015,"Orlando Magic",82,3112,6720,682,1853,1410,1878,825,2739,3564,1921,635,441,1185,1467,8316
2015,"Oklahoma City Thunder",82,3085,7008,681,1984,1494,2005,917,2587,3504,1815,642,377,1118,1675,8345
2015,"Dallas Mavericks",82,3117,6930,741,2034,1415,1879,1006,2778,3784,1830,602,314,1339,1816,8390
2015,"Phoenix Suns",82,3149,6972,633,1798,1540,2030,951,2766,3717,1734,651,337,1276,1664,8471
2015,"Denver Nuggets",82,3164,6909,631,1823,1652,2208,899,2798,3697,1894,611,504,1177,1698,8611
2015,"Sacramento Kings",82,3238,7094,718,2055,1420,1898,898,2479,3377,1912,712,508,1059,1958,8614
2015,"Los Angeles Lakers",82,3180,6817,697,1921,1577,2118,824,2797,3621,1966,611,396,1068,1589,8634
2015,"Minnesota Timberwolves",82,3373,6933,697,1897,1294,1704,953,2619,3572,1933,686,449,1243,1751,8737
2016,"San Antonio Spurs",82,2928,6709,541,1634,1221,1611,747,2576,3323,1707,592,317,1214,1597,7618
2016,"Utah Jazz",82,2920,6549,649,1819,1374,1842,764,2522,3286,1568,652,385,1146,1629,7863
2016,"Toronto Raptors",82,2991,6732,717,1922,1354,1809,782,2561,3343,1781,534,442,1094,1801,8053
2016,"Cleveland Cavaliers",82,3019,6736,647,1862,1378,1855,760,2604,3364,1756,590,362,1092,1690,8063
2016,"Miami Heat",82,3054,6914,605,1742,1356,1761,803,2580,3383,1657,612,337,1060,1608,8069
2016,"Atlanta Hawks",82,3046,7058,679,2008,1366,1810,944,2869,3813,1808,706,411,1324,1500,8137
2016,"Los Angeles Clippers",82,3015,6946,645,1909,1543,2055,968,2861,3829,1740,583,259,1260,1842,8218
2016,"Indiana Pacers",82,3065,6962,679,2035,1428,1901,877,2774,3651,1707,634,366,1297,1676,8237
2016,"Charlotte Hornets",82,3098,6971,726,2081,1334,1735,726,2936,3662,1901,553,448,1102,1670,8256
2016,"New York Knicks",82,3114,7035,626,1837,1435,1904,890,2733,3623,1703,589,343,927,1520,8289
2016,"Memphis Grizzlies",82,2947,6459,797,2185,1619,2107,830,2711,3541,1792,576,469,1327,1732,8310
2016,"Detroit Pistons",82,3182,6903,596,1679,1351,1726,725,2763,3488,1766,583,366,1099,1773,8311
2016,"Boston Celtics",82,3075,6973,643,1912,1613,2136,932,2838,3770,1715,622,450,1348,1718,8406
2016,"Dallas Mavericks",82,3144,6971,743,2170,1382,1873,868,2887,3755,1800,617,363,1142,1757,8413
2016,"Oklahoma City Thunder",82,3150,7192,667,1949,1474,1950,923,2373,3296,1767,719,373,1068,1653,8441
2016,"Chicago Bulls",82,3234,7333,651,1885,1337,1813,969,2798,3767,1848,655,465,974,1535,8456
2016,"Milwaukee Bucks",82,3097,6817,765,2171,1506,1961,942,2583,3525,2013,679,462,1269,1600,8465
2016,"Orlando Magic",82,3150,6850,732,2041,1470,1971,832,2800,3632,1899,620,448,1240,1497,8502
2016,"Golden State Warriors",82,3188,7330,640,1928,1523,2013,937,2662,3599,1823,710,336,1185,1627,8539
2016,"Portland Trail Blazers",82,3146,6945,700,1888,1562,2129,867,2716,3583,1770,630,424,1088,1597,8554
2016,"Washington Wizards",82,3170,6868,737,1987,1498,1947,773,2858,3631,1846,661,356,1325,1651,8575
2016,"Denver Nuggets",82,3182,6904,754,2033,1491,1958,799,2700,3499,1924,660,517,1122,1712,8609
2016,"Minnesota Timberwolves",82,3276,6962,742,2089,1394,1842,877,2558,3435,1857,638,427,1220,1768,8688
2016,"Brooklyn Nets",82,3345,6984,775,2100,1227,1608,840,2719,3559,2006,720,430,1162,1510,8692
2016,"Houston Rockets",82,3200,6977,796,2206,1525,2018,970,2690,3660,2015,734,404,1361,1847,8721
2016,"New Orleans Pelicans",82,3218,6877,754,2043,1544,1972,730,2912,3642,1899,602,423,1127,1630,8734
2016,"Los Angeles Lakers",82,3323,7023,700,2016,1420,1942,897,2915,3812,2022,617,458,1037,1573,8766
2016,"Phoenix Suns",82,3208,6870,770,2041,1631,2177,813,2770,3583,1836,782,449,1224,1770,8817
2016,"Philadelphia 76ers",82,3253,7005,638,1776,1683,2141,913,2987,3900,1919,711,466,1241,1571,8827
2016,"Sacramento Kings",82,3327,7194,839,2293,1450,1902,926,2765,3691,1986,722,437,1308,1800,8943
2017,"Utah Jazz",82,2978,6723,671,1874,1308,1701,742,2554,3296,1463,598,312,995,1655,7935
2017,"San Antonio Spurs",82,3032,6839,668,1942,1315,1705,800,2600,3400,1757,614,333,1184,1623,8047
2017,"Memphis Grizzlies",82,2864,6465,813,2299,1658,2202,761,2692,3453,1645,574,410,1171,1708,8199
2017,"Dallas Mavericks",82,3035,6477,788,2074,1411,1827,727,2923,3650,1743,535,280,1225,1591,8269
2017,"Miami Heat",82,3108,6904,639,1864,1518,1940,837,2737,3574,1611,556,398,1121,1530,8373
2017,"Chicago Bulls",82,3236,7099,731,2121,1197,1555,843,2698,3541,1939,602,378,1100,1541,8400
2017,"Detroit Pistons",82,3144,6830,767,2098,1346,1726,656,2861,3517,1929,551,339,1046,1434,8401
2017,"Toronto Raptors",82,3052,6801,794,2240,1519,1948,831,2619,3450,1786,547,392,1200,1666,8417
2017,"Milwaukee Bucks",82,3116,6802,816,2312,1464,1900,845,2636,3481,1974,609,375,1205,1579,8512
2017,"Atlanta Hawks",82,3178,7155,893,2502,1280,1658,876,2722,3598,1919,738,424,1262,1768,8529
2017,"Golden State Warriors",82,3181,7311,737,2277,1450,1905,963,2604,3567,1862,705,313,1272,1588,8549
2017,"Los Angeles Clippers",82,3163,6999,753,2154,1480,1917,837,2700,3537,1891,577,258,1084,1835,8559
2017,"Charlotte Hornets",82,3237,7092,950,2576,1161,1496,732,2909,3641,2012,539,450,1071,1631,8585
2017,"Indiana Pacers",82,3115,6909,849,2389,1557,1974,879,2751,3630,1832,661,407,1225,1599,8636
2017,"Boston Celtics",82,3168,7035,735,2213,1570,2042,883,2769,3652,1851,623,425,1141,1664,8641
2017,"Oklahoma City Thunder",82,3215,6998,724,2036,1525,1996,750,2583,3333,1758,698,450,1129,1697,8679
2017,"New Orleans Pelicans",82,3286,7299,863,2445,1293,1697,872,3091,3963,1921,603,348,1144,1581,8728
2017,"Minnesota Timberwolves",82,3246,6829,811,2213,1445,1881,806,2508,3314,1896,629,413,1169,1681,8748
2017,"Sacramento Kings",82,3153,6824,896,2462,1546,1988,826,2689,3515,1941,694,420,1145,1646,8748
2017,"Cleveland Cavaliers",82,3333,7284,850,2353,1271,1644,902,2724,3626,2024,598,349,1033,1690,8787
2017,"Washington Wizards",82,3253,6978,810,2224,1489,1982,868,2661,3529,1870,606,377,1257,1621,8805
2017,"Orlando Magic",82,3304,7081,794,2161,1425,1860,799,2934,3733,1936,622,419,1069,1532,8827
2017,"New York Knicks",82,3259,7163,806,2313,1533,1988,953,2715,3668,1786,615,377,1060,1516,8857
2017,"Philadelphia 76ers",82,3244,7043,729,2044,1650,2135,886,2802,3688,1859,704,446,1241,1610,8867
2017,"Portland Trail Blazers",82,3213,7069,762,2058,1706,2173,830,2778,3608,1688,633,431,1052,1624,8894
2017,"Houston Rockets",82,3375,7286,820,2389,1415,1819,878,2735,3613,1979,697,409,1235,1674,8985
2017,"Denver Nuggets",82,3454,7248,808,2153,1403,1794,770,2576,3346,1972,681,404,982,1653,9119
2017,"Los Angeles Lakers",82,3405,7053,830,2245,1499,1966,843,2801,3644,2110,698,440,1188,1520,9139
2017,"Brooklyn Nets",82,3414,7449,816,2232,1581,2049,902,2965,3867,1888,780,457,1092,1671,9225
2017,"Phoenix Suns",82,3300,7070,825,2159,1868,2387,840,2772,3612,1818,663,435,1222,1822,9293
2018,"Utah Jazz",82,3057,6804,778,2131,1295,1680,710,2702,3412,1636,678,380,1224,1683,8187
2018,"San Antonio Spurs",82,3131,6911,750,2154,1175,1549,756,2731,3487,1786,622,318,1155,1619,8187
2018,"Boston Celtics",82,3066,6973,769,2270,1334,1748,791,2804,3595,1744,594,364,1159,1571,8235
2018,"Miami Heat",82,3090,6873,785,2181,1476,1885,744,2791,3535,1720,616,378,1160,1587,8441
2018,"Portland Trail Blazers",82,3146,7042,794,2179,1362,1803,763,2755,3518,1655,602,418,1036,1564,8448
2018,"Toronto Raptors",82,3149,7017,731,2046,1489,1941,806,2672,3478,1785,588,401,1176,1633,8518
2018,"Houston Rockets",82,3244,7017,829,2365,1201,1610,710,2738,3448,1837,609,363,1193,1670,8518
2018,"Detroit Pistons",82,3206,6988,908,2527,1201,1548,756,2833,3589,2064,597,398,1215,1511,8521
2018,"Indiana Pacers",82,3230,6953,870,2496,1213,1602,837,2685,3522,1905,577,428,1272,1514,8543
2018,"Oklahoma City Thunder",82,3156,6885,920,2507,1332,1733,781,2676,3457,1911,630,377,1314,1750,8564
2018,"Philadelphia 76ers",82,3120,7185,829,2427,1566,2102,818,2641,3459,1782,697,417,1173,1670,8635
2018,"Dallas Mavericks",82,3219,6870,874,2411,1327,1754,725,3027,3752,1929,594,369,1126,1604,8639
2018,"Memphis Grizzlies",82,3046,6587,874,2377,1688,2196,782,2703,3485,1816,662,421,1211,1674,8654
2018,"Sacramento Kings",82,3177,6759,976,2586,1347,1760,745,2843,3588,1939,636,389,1175,1422,8677
2018,"Washington Wizards",82,3195,6918,835,2393,1469,1931,805,2682,3487,1831,641,383,1223,1639,8694
2018,"Milwaukee Bucks",82,3209,6864,829,2226,1509,1926,817,2686,3503,1939,585,366,1279,1633,8756
2018,"Minnesota Timberwolves",82,3298,6942,890,2431,1311,1683,803,2626,3429,1962,529,382,1238,1711,8797
2018,"Golden State Warriors",82,3296,7380,853,2392,1369,1807,893,2592,3485,1934,717,301,1175,1516,8814
2018,"Charlotte Hornets",82,3370,7199,926,2467,1187,1494,692,2891,3583,2029,542,404,1112,1839,8853
2018,"New York Knicks",82,3233,7078,917,2494,1475,1906,838,2702,3540,1965,670,389,1094,1509,8858
2018,"Orlando Magic",82,3355,7176,819,2260,1345,1741,868,2892,3760,1998,639,402,1166,1556,8874
2018,"Denver Nuggets",82,3386,7113,893,2364,1234,1671,800,2613,3413,2028,654,391,1131,1699,8899
2018,"Atlanta Hawks",82,3336,7107,949,2519,1301,1686,841,2785,3626,2137,710,453,1238,1661,8922
2018,"Los Angeles Clippers",82,3298,7194,881,2477,1457,1864,871,2706,3577,2015,699,462,1154,1803,8934
2018,"Los Angeles Lakers",82,3366,7374,855,2469,1402,1843,840,2835,3675,1932,682,447,1170,1679,8989
2018,"Cleveland Cavaliers",82,3429,7238,956,2596,1200,1588,812,2766,3578,2122,613,340,1105,1696,9014
2018,"Chicago Bulls",82,3360,7115,990,2678,1307,1660,691,3053,3744,2123,588,423,1112,1425,9017
2018,"Brooklyn Nets",82,3418,7334,741,2010,1471,1921,853,2981,3834,1782,630,450,1015,1615,9048
2018,"New Orleans Pelicans",82,3423,7539,891,2509,1317,1679,887,2843,3730,1947,670,344,1186,1669,9054
2018,"Phoenix Suns",82,3426,7274,895,2398,1543,2014,855,2906,3761,1910,712,488,1098,1715,9290
2019,"Indiana Pacers",82,3177,7059,932,2633,1298,1718,862,2718,3580,2006,608,425,1284,1642,8584
2019,"Miami Heat",82,3141,7116,973,2717,1432,1861,831,2792,3623,1913,612,389,1159,1652,8687
2019,"Memphis Grizzlies",82,3083,6836,951,2639,1586,2023,781,2883,3664,1920,625,402,1249,1758,8703
2019,"Utah Jazz",82,3276,7253,806,2273,1372,1822,733,2762,3495,1770,695,376,1136,1835,8730
2019,"Orlando Magic",82,3274,7185,858,2475,1336,1717,739,2922,3661,1892,575,362,1064,1537,8742
2019,"Denver Nuggets",82,3246,7084,887,2618,1372,1822,799,2685,3484,2016,610,407,1109,1675,8751
2019,"Detroit Pistons",82,3271,6969,786,2278,1470,1947,747,2834,3581,1940,566,419,1153,1748,8798
2019,"Boston Celtics",82,3239,7222,944,2748,1430,1872,852,2912,3764,1940,556,317,1241,1602,8852
2019,"Toronto Raptors",82,3302,7352,882,2559,1399,1829,867,2804,3671,2012,622,368,1225,1683,8885
2019,"Houston Rockets",82,3313,7106,831,2444,1493,1944,899,2825,3724,1929,607,369,1232,1640,8950
2019,"Milwaukee Bucks",82,3322,7669,1073,2976,1242,1694,813,2902,3715,2031,557,395,1096,1653,8959
2019,"San Antonio Spurs",82,3404,7354,961,2678,1249,1654,756,2844,3600,2025,589,332,999,1611,9018
2019,"Dallas Mavericks",82,3357,7315,918,2667,1400,1802,836,2840,3676,2011,643,368,1065,1905,9032
2019,"Portland Trail Blazers",82,3371,7384,878,2443,1438,1868,842,2670,3512,1906,603,420,1014,1699,9058
2019,"Oklahoma City Thunder",82,3343,7272,922,2592,1500,1971,811,2936,3747,2039,672,415,1372,1844,9108
2019,"Golden State Warriors",82,3315,7471,955,2753,1535,1987,886,2750,3636,1989,630,295,1105,1601,9120
2019,"Charlotte Hornets",82,3436,7311,992,2748,1307,1660,825,2931,3756,2133,565,492,1109,1686,9171
2019,"Brooklyn Nets",82,3460,7581,848,2486,1442,1872,902,2889,3791,1944,638,432,1104,1807,9210
2019,"Philadelphia 76ers",82,3418,7506,843,2464,1545,2011,823,2743,3566,1917,634,336,1045,1816,9224
2019,"Chicago Bulls",82,3464,7316,990,2709,1377,1805,824,2984,3808,2094,600,473,1092,1534,9295
2019,"Los Angeles Lakers",82,3438,7610,971,2784,1459,1862,924,2918,3842,2053,683,421,1167,1706,9306
2019,"New York Knicks",82,3434,7352,969,2673,1493,1948,881,3016,3897,2098,607,458,1084,1708,9330
2019,"Minnesota Timberwolves",82,3452,7386,1041,2752,1401,1827,921,2822,3743,2145,539,455,1209,1795,9346
2019,"Cleveland Cavaliers",82,3539,7148,984,2590,1293,1680,782,2835,3617,2107,568,459,1022,1592,9355
2019,"Los Angeles Clippers",82,3423,7490,849,2477,1677,2159,925,2826,3751,1976,677,498,1081,1969,9372
2019,"Sacramento Kings",82,3465,7430,986,2837,1539,1998,917,3015,3932,2024,618,420,1304,1753,9455
2019,"New Orleans Pelicans",82,3549,7610,1006,2766,1471,1926,898,2855,3753,2174,702,445,1113,1722,9575
2019,"Phoenix Suns",82,3482,7230,912,2454,1705,2263,971,2897,3868,2126,737,411,1285,1694,9581
2019,"Washington Wizards",82,3560,7424,994,2689,1474,1895,936,2939,3875,2151,631,378,1292,1741,9588
2019,"Atlanta Hawks",82,3508,7417,1013,2820,1759,2321,871,2904,3775,2202,810,448,1234,1817,9788
2020,"Charlotte Hornets",65,2708,5690,803,2279,907,1197,711,2276,2987,1732,523,328,935,1337,7126
2020,"Chicago Bulls",65,2568,5364,726,2057,1283,1691,660,2299,2959,1653,530,384,1187,1246,7145
2020,"Detroit Pistons",66,2768,5764,705,1952,1072,1379,668,2204,2872,1625,543,369,923,1308,7313
2020,"New York Knicks",66,2631,5678,877,2303,1270,1696,632,2284,2916,1605,474,333,907,1305,7409
2020,"Cleveland Cavaliers",65,2851,5811,804,2143,955,1245,633,2154,2787,1699,613,412,844,1277,7461
2020,"Golden State Warriors",65,2743,5760,879,2261,1113,1422,661,2359,3020,1698,536,321,1016,1308,7478
2020,"Minnesota Timberwolves",64,2760,5786,740,2040,1263,1613,647,2383,3030,1560,499,355,992,1383,7523
2020,"Los Angeles Lakers",71,2773,6187,827,2373,1270,1626,668,2333,3001,1662,585,263,1130,1544,7643
2020,"Toronto Raptors",72,2721,6359,943,2798,1284,1670,786,2530,3316,1841,520,395,1212,1466,7669
2020,"Boston Celtics",72,2764,6268,851,2504,1350,1761,743,2449,3192,1613,514,396,1097,1487,7729
2020,"Oklahoma City Thunder",72,2937,6454,814,2395,1119,1408,754,2472,3226,1656,505,290,1024,1641,7807
2020,"Utah Jazz",72,2930,6417,790,2235,1185,1545,688,2386,3074,1548,566,329,889,1501,7835
2020,"Indiana Pacers",73,2883,6459,837,2455,1243,1577,757,2545,3302,1686,504,335,1071,1373,7846
2020,"Orlando Magic",73,2949,6343,893,2453,1114,1445,660,2616,3276,1804,511,338,1065,1420,7905
2020,"Philadelphia 76ers",73,2905,6275,759,2148,1341,1786,628,2426,3054,1661,510,294,1009,1493,7910
2020,"Los Angeles Clippers",72,2846,6494,886,2566,1335,1766,771,2491,3262,1709,540,338,1013,1647,7913
2020,"Milwaukee Bucks",73,2843,6862,1020,2871,1221,1551,693,2651,3344,1764,538,326,1030,1586,7927
2020,"Miami Heat",73,2831,6326,956,2753,1346,1720,674,2431,3105,1794,545,302,1022,1584,7964
2020,"Denver Nuggets",73,2919,6311,885,2473,1247,1643,736,2377,3113,1852,525,324,1041,1494,7970
2020,"Atlanta Hawks",67,2903,6078,797,2194,1419,1839,748,2402,3150,1674,600,428,1006,1404,8022
2020,"Sacramento Kings",72,2898,6158,894,2506,1384,1752,654,2481,3135,1791,557,304,1094,1404,8074
2020,"Brooklyn Nets",72,2981,6688,877,2505,1250,1625,766,2541,3307,1630,554,379,919,1521,8089
2020,"San Antonio Spurs",71,3004,6402,931,2493,1238,1594,665,2551,3216,1825,486,308,937,1424,8177
2020,"Houston Rockets",72,3045,6589,880,2522,1299,1706,803,2645,3448,1819,578,354,1163,1515,8269
2020,"Phoenix Suns",73,3011,6378,848,2335,1408,1787,664,2497,3161,1723,576,401,1139,1653,8278
2020,"Memphis Grizzlies",73,2964,6592,942,2580,1430,1828,756,2519,3275,1814,585,386,1080,1474,8300
2020,"Dallas Mavericks",75,3143,6868,919,2615,1200,1578,782,2625,3407,1794,525,311,896,1601,8405
2020,"New Orleans Pelicans",72,3077,6611,880,2438,1400,1775,727,2501,3228,1763,615,348,1045,1519,8434
2020,"Washington Wizards",72,3104,6363,896,2386,1470,1890,753,2572,3325,1814,541,363,1163,1601,8574
2020,"Portland Trail Blazers",74,3090,6781,1003,2619,1410,1828,852,2617,3469,1840,502,364,953,1488,8593
2021,"New York Knicks",72,2730,6209,864,2565,1216,1598,695,2478,3173,1696,472,391,918,1286,7540
2021,"Los Angeles Lakers",72,2862,6221,818,2321,1144,1475,634,2392,3026,1776,593,327,1095,1530,7686
2021,"Utah Jazz",72,2943,6581,783,2293,1047,1364,706,2362,3068,1604,554,282,827,1365,7716
2021,"Los Angeles Clippers",72,2887,6223,833,2341,1157,1489,659,2307,2966,1650,510,304,925,1303,7764
2021,"Miami Heat",72,2815,6137,1027,2814,1122,1435,684,2404,3088,1857,541,287,1085,1414,7779
2021,"Philadelphia 76ers",72,2835,6259,857,2378,1253,1640,702,2388,3090,1694,521,335,1122,1509,7780
2021,"Phoenix Suns",72,2916,6248,836,2359,1213,1560,674,2401,3075,1652,498,258,981,1294,7881
2021,"Denver Nuggets",72,2883,6149,934,2570,1229,1589,652,2314,2966,1864,540,325,1014,1379,7929
2021,"Dallas Mavericks",72,2885,6269,925,2537,1238,1621,704,2460,3164,1631,527,264,908,1446,7933
2021,"Detroit Pistons",72,2980,6260,817,2260,1221,1607,717,2475,3192,1785,578,419,1004,1469,7998
2021,"Boston Celtics",72,2875,6191,925,2473,1329,1692,677,2382,3059,1732,531,334,1015,1389,8004
2021,"Atlanta Hawks",72,2971,6418,858,2460,1219,1519,719,2352,3071,1754,557,363,886,1422,8019
2021,"Charlotte Hornets",72,2972,6346,1042,2847,1034,1387,766,2487,3253,1951,582,347,1062,1340,8020
2021,"Chicago Bulls",72,2983,6313,829,2328,1238,1600,624,2410,3034,1737,614,364,917,1277,8033
2021,"Toronto Raptors",72,2809,6099,1001,2641,1426,1785,720,2582,3302,1872,477,402,1161,1405,8045
2021,"Memphis Grizzlies",72,2953,6387,926,2526,1251,1588,704,2515,3219,1827,552,377,1068,1318,8083
2021,"Cleveland Cavaliers",72,3024,6245,893,2334,1143,1468,712,2437,3149,1828,613,425,1033,1451,8084
2021,"Golden State Warriors",72,2897,6408,891,2481,1426,1834,769,2635,3404,1711,567,312,1083,1406,8111
2021,"San Antonio Spurs",72,3055,6469,885,2350,1128,1489,732,2681,3413,1784,454,369,949,1338,8123
2021,"Orlando Magic",72,3039,6456,987,2649,1093,1390,704,2706,3410,1874,548,384,917,1342,8158
2021,"Brooklyn Nets",72,3017,6573,951,2607,1228,1584,753,2348,3101,1729,550,330,908,1361,8213
2021,"Milwaukee Bucks",72,3052,6688,1068,2778,1053,1350,693,2435,3128,1804,507,348,947,1320,8225
2021,"Portland Trail Blazers",72,3007,6355,928,2494,1289,1638,710,2558,3268,1794,440,333,892,1374,8231
2021,"New Orleans Pelicans",72,3016,6431,1043,2745,1197,1516,644,2366,3010,1866,555,426,961,1534,8272
2021,"Indiana Pacers",72,3076,6576,828,2265,1325,1695,813,2555,3368,1877,535,380,1066,1306,8305
2021,"Oklahoma City Thunder",72,3123,6603,978,2688,1102,1426,729,2663,3392,1856,647,378,942,1336,8326
2021,"Houston Rockets",72,3075,6411,966,2532,1286,1642,713,2713,3426,1855,611,378,1055,1388,8402
2021,"Sacramento Kings",72,3139,6438,893,2349,1283,1631,767,2489,3256,1823,545,336,988,1348,8454
2021,"Minnesota Timberwolves",72,3098,6426,945,2412,1332,1695,718,2579,3297,1932,550,398,1102,1432,8473
2021,"Washington Wizards",72,3103,6594,896,2425,1428,1828,738,2580,3318,1762,587,348,1056,1586,8530
2022,"Boston Celtics",82,3137,7221,969,2860,1324,1692,858,2727,3585,1773,618,376,1133,1592,8567
2022,"Dallas Mavericks",82,3198,7001,895,2635,1296,1689,780,2799,3579,1925,575,300,1073,1645,8587
2022,"Golden State Warriors",82,3111,7098,1000,2948,1426,1880,792,2705,3497,1875,649,317,1189,1474,8648
2022,"Miami Heat",82,3078,6886,1064,3138,1437,1845,783,2634,3417,1908,608,330,1228,1686,8657
2022,"Cleveland Cavaliers",82,3236,7152,960,2721,1233,1592,858,2657,3515,1978,691,380,1101,1638,8665
2022,"New York Knicks",82,3154,7050,1038,3032,1395,1826,766,2812,3578,1982,572,379,1039,1671,8741
2022,"Toronto Raptors",82,3197,6919,1014,2861,1374,1742,847,2764,3611,2076,549,416,1298,1563,8782
2022,"Phoenix Suns",82,3216,7243,953,2805,1416,1861,863,2783,3646,1875,614,327,1206,1553,8801
2022,"Philadelphia 76ers",82,3253,7097,931,2692,1364,1773,838,2784,3622,1932,542,379,1087,1594,8801
2022,"Utah Jazz",82,3314,7318,994,2837,1199,1581,809,2599,3408,1917,636,352,982,1664,8821
2022,"Los Angeles Clippers",82,3343,7432,958,2780,1244,1606,984,2881,3865,1975,631,339,1113,1515,8888
2022,"Memphis Grizzlies",82,3305,7269,987,2828,1417,1837,821,2706,3527,2047,588,496,1235,1625,9014
2022,"New Orleans Pelicans",82,3301,7009,1064,2913,1377,1753,759,2666,3425,2039,605,391,1164,1681,9043
2022,"Denver Nuggets",82,3367,7168,971,2806,1349,1783,795,2680,3475,2082,649,392,1051,1632,9054
2022,"Oklahoma City Thunder",82,3398,7421,1118,3171,1256,1629,906,3060,3966,2142,695,490,1086,1463,9170
2022,"Washington Wizards",82,3384,7287,941,2607,1475,1828,840,2786,3626,1941,598,344,972,1634,9184
2022,"Chicago Bulls",82,3397,7170,960,2620,1430,1799,764,2777,3541,2049,584,410,1071,1489,9184
2022,"Brooklyn Nets",82,3340,7395,1026,2974,1488,1888,926,2690,3616,1954,650,403,1088,1616,9194
2022,"Milwaukee Bucks",82,3391,7431,1186,3328,1227,1634,812,2805,3617,2122,606,357,1070,1612,9195
2022,"Orlando Magic",82,3346,7300,1082,2979,1429,1851,852,3014,3866,2034,655,428,1079,1501,9203
2022,"Atlanta Hawks",82,3435,7294,1051,2888,1294,1634,838,2758,3596,2085,576,367,1046,1668,9215
2022,"Detroit Pistons",82,3333,7051,966,2668,1597,2056,847,2946,3793,2061,606,427,1197,1625,9229
2022,"San Antonio Spurs",82,3482,7475,992,2756,1313,1711,933,2902,3835,1970,601,403,1131,1553,9269
2022,"Minnesota Timberwolves",82,3298,7163,1071,3062,1624,2081,904,2858,3762,2149,593,397,1339,1715,9291
2022,"Charlotte Hornets",82,3444,7388,1148,3170,1385,1815,931,2920,3851,2169,617,377,1229,1609,9421
2022,"Indiana Pacers",82,3485,7212,985,2645,1470,1845,833,2702,3535,2058,664,401,1087,1575,9425
2022,"Portland Trail Blazers",82,3373,7045,1129,3046,1564,2014,800,2868,3668,2184,672,409,1150,1589,9439
2022,"Los Angeles Lakers",82,3491,7424,1032,2935,1428,1911,902,2920,3822,2154,684,338,1152,1647,9442
2022,"Sacramento Kings",82,3561,7429,1065,2864,1306,1682,866,2891,3757,2077,668,395,1106,1665,9493
2022,"Houston Rockets",82,3562,7374,1048,2966,1520,1943,915,2831,3746,2103,776,474,1155,1812,9692
2023,"Cleveland Cavaliers",82,3201,6847,924,2508,1438,1838,801,2580,3381,1888,575,360,1284,1675,8764
2023,"Miami Heat",82,3288,6822,1077,2933,1350,1728,729,2702,3431,2097,571,309,1288,1643,9003
2023,"Philadelphia 76ers",82,3312,7005,952,2735,1518,1943,782,2593,3375,1986,540,380,1171,1607,9094
2023,"Toronto Raptors",82,3312,6752,1001,2676,1508,1893,757,2709,3466,2148,492,376,1367,1604,9133
2023,"Boston Celtics",82,3425,7394,954,2763,1332,1733,799,2810,3609,1895,544,318,1040,1568,9136
2023,"Phoenix Suns",82,3280,7044,938,2628,1651,2101,840,2676,3516,1915,588,327,1183,1629,9149
2023,"Chicago Bulls",82,3339,7142,1086,3042,1406,1806,791,2763,3554,2131,546,389,1234,1537,9170
2023,"Denver Nuggets",82,3423,7166,933,2711,1443,1861,832,2516,3348,2105,646,344,1105,1601,9222
2023,"New Orleans Pelicans",82,3357,7105,1002,2953,1507,1935,792,2634,3426,2044,600,386,1228,1673,9223
2023,"Brooklyn Nets",82,3360,7257,968,2640,1537,2003,943,2758,3701,1916,575,317,1126,1517,9225
2023,"Memphis Grizzlies",82,3340,7365,1065,2998,1519,1931,902,2738,3640,2167,559,427,1240,1644,9264
2023,"Los Angeles Clippers",82,3430,7243,1000,2738,1413,1832,838,2699,3537,2048,640,343,1065,1607,9273
2023,"New York Knicks",82,3343,7229,1068,2992,1520,1943,830,2617,3447,2062,496,370,1044,1694,9274
2023,"Milwaukee Bucks",82,3483,7644,991,2799,1334,1719,879,2744,3623,1963,578,323,970,1557,9291
2023,"Orlando Magic",82,3389,7127,1064,3030,1504,1890,779,2669,3448,2122,634,415,1204,1681,9346
2023,"Dallas Mavericks",82,3425,7065,913,2596,1597,2046,830,2838,3668,2044,522,312,1075,1789,9360
2023,"Washington Wizards",82,3481,7363,984,2688,1432,1794,883,2645,3528,2035,581,406,1008,1590,9378
2023,"Minnesota Timberwolves",82,3428,7277,1007,2728,1634,2133,928,2734,3662,2051,674,336,1262,1654,9497
2023,"Oklahoma City Thunder",82,3437,7252,1059,2955,1611,2090,982,2841,3823,2126,572,454,1375,1675,9544
2023,"Los Angeles Lakers",82,3607,7698,1028,2991,1319,1706,908,2770,3678,2104,624,416,1035,1760,9561
2023,"Golden State Warriors",82,3478,7423,1060,2915,1589,2067,880,2673,3553,2110,646,326,1172,1510,9605
2023,"Charlotte Hornets",82,3522,7391,1004,2812,1562,1965,895,2892,3787,2127,573,471,1177,1667,9610
